Dates	USGG2YR Index	USGG5YR Index	USGG10YR Index	USGG30YR Index
1985-01-24	9.723	10.618	11.064	11.157
1985-01-25	9.741	10.642	11.074	11.167
1985-01-28	9.794	10.698	11.1	11.178
1985-01-29	9.706	10.601	11.001	11.064
1985-01-30	9.794	10.681	11.089	11.121
1985-01-31	9.917	10.795	11.173	11.207
1985-02-01	10.005	10.942	11.32	11.316
1985-02-04	9.987	10.933	11.309	11.301
1985-02-05	9.952	10.892	11.298	11.265
1985-02-06	9.987	10.933	11.337	11.316
1985-02-07	10.076	11.048	11.433	11.311
1985-02-08	10.005	10.974	11.358	11.256
1985-02-11	10.041	10.999	11.39	11.325
1985-02-12	10.041	10.999	11.39	11.325
1985-02-13	10.005	10.957	11.347	11.281
1985-02-14	9.897	10.858	11.263	11.208
1985-02-15	9.951	10.899	11.347	11.325
1985-02-18	9.951	10.899	11.347	11.325
1985-02-19	9.969	10.948	11.4	11.377
1985-02-20	10.167	11.156	11.573	11.535
1985-02-21	10.167	11.156	11.573	11.535
1985-02-22	10.167	11.156	11.573	11.535
1985-02-25	10.167	11.156	11.573	11.535
1985-02-26	10.167	11.156	11.573	11.535
1985-02-27	10.167	11.156	11.573	11.535
1985-02-28	10.648	11.551	11.891	11.875
1985-03-01	10.648	11.551	11.891	11.875
1985-03-04	10.648	11.551	11.891	11.875
1985-03-05	10.668	11.494	11.813	11.807
1985-03-06	10.758	11.559	11.902	11.911
1985-03-07	10.795	11.608	11.914	11.887
1985-03-08	10.525	11.412	11.73	11.696
1985-03-11	10.526	11.419	11.73	11.727
1985-03-12	10.544	11.444	11.703	11.688
1985-03-13	10.762	11.624	11.891	11.822
1985-03-14	10.909	11.698	11.936	11.87
1985-03-15	10.909	11.698	11.936	11.87
1985-03-18	10.82	11.706	11.97	11.934
1985-03-19	10.784	11.64	11.913	11.87
1985-03-20	10.812	11.59	11.858	11.806
1985-03-21	10.634	11.442	11.757	11.711
1985-03-22	10.741	11.565	11.891	11.813
1985-03-25	10.706	11.524	11.813	11.75
1985-03-26	10.652	11.499	11.791	11.75
1985-03-27	10.652	11.532	11.857	11.805
1985-03-28	10.422	11.318	11.68	11.687
1985-03-29	10.44	11.334	11.647	11.64
1985-04-01	10.422	11.285	11.625	11.636
1985-04-02	10.439	11.301	11.68	11.671
1985-04-03	10.456	11.325	11.702	11.691
1985-04-04	10.455	11.309	11.68	11.648
1985-04-05	10.455	11.309	11.68	11.648
1985-04-08	10.452	11.366	11.735	11.726
1985-04-09	10.273	11.21	11.559	11.589
1985-04-10	10.29	11.218	11.57	11.54
1985-04-11	10.075	11.047	11.396	11.392
1985-04-12	10.074	11.03	11.386	11.388
1985-04-15	10.035	10.981	11.332	11.351
1985-04-16	9.838	10.804	11.214	11.274
1985-04-17	9.908	10.835	11.267	11.321
1985-04-18	9.728	10.723	11.129	11.226
1985-04-19	9.745	10.682	11.129	11.248
1985-04-22	9.686	10.665	11.098	11.211
1985-04-23	9.774	10.737	11.171	11.307
1985-04-24	9.829	10.793	11.257	11.377
1985-04-25	9.935	10.905	11.375	11.441
1985-04-26	9.864	10.849	11.321	11.403
1985-04-29	9.97	10.937	11.439	11.516
1985-04-30	9.899	10.88	11.385	11.463
1985-05-01	9.829	10.799	11.288	11.38
1985-05-02	9.811	10.782	11.224	11.336
1985-05-03	9.705	10.725	11.182	11.299
1985-05-06	9.668	10.66	11.139	11.262
1985-05-07	9.632	10.62	11.128	11.27
1985-05-08	9.703	10.716	11.263	11.365
1985-05-09	9.667	10.667	11.21	11.336
1985-05-10	9.595	10.554	11.032	11.197
1985-05-13	9.594	10.521	11.001	11.168
1985-05-14	9.398	10.33	10.826	11.025
1985-05-15	9.415	10.353	10.877	11.075
1985-05-16	9.29	10.249	10.795	11.011
1985-05-17	9.112	10.06	10.644	10.906
1985-05-20	9.055	10.003	10.543	10.796
1985-05-21	9.072	10.011	10.573	10.851
1985-05-22	9.142	10.081	10.653	10.927
1985-05-23	9.186	10.056	10.622	10.899
1985-05-24	9.116	10.001	10.562	10.83
1985-05-27	9.116	10.001	10.562	10.83
1985-05-28	9.081	9.912	10.432	10.708
1985-05-29	9.029	9.902	10.402	10.675
1985-05-30	9.064	9.902	10.416	10.695
1985-05-31	8.873	9.762	10.264	10.556
1985-06-03	8.68	9.5	10.031	10.381
1985-06-04	8.506	9.385	9.945	10.318
1985-06-05	8.436	9.308	9.859	10.268
1985-06-06	8.469	9.361	9.916	10.306
1985-06-07	8.833	9.73	10.218	10.523
1985-06-10	8.779	9.637	10.068	10.433
1985-06-11	8.779	9.637	10.068	10.433
1985-06-12	8.725	9.69	10.144	10.458
1985-06-13	8.654	9.628	10.125	10.458
1985-06-14	8.513	9.535	10.028	10.343
1985-06-17	8.422	9.449	9.941	10.255
1985-06-18	8.351	9.365	9.908	10.237
1985-06-19	8.543	9.495	10.027	10.369
1985-06-20	8.717	9.65	10.23	10.491
1985-06-21	8.822	9.774	10.328	10.563
1985-06-24	8.875	9.844	10.406	10.609
1985-06-25	8.98	9.994	10.515	10.695
1985-06-26	8.892	9.907	10.445	10.622
1985-06-27	8.805	9.836	10.386	10.55
1985-06-28	8.613	9.593	10.179	10.439
1985-07-01	8.665	9.624	10.188	10.427
1985-07-02	8.613	9.616	10.188	10.427
1985-07-03	8.63	9.616	10.188	10.427
1985-07-04	8.63	9.616	10.188	10.427
1985-07-05	8.455	9.39	9.975	10.275
1985-07-08	8.472	9.389	10.003	10.281
1985-07-09	8.454	9.389	10.012	10.281
1985-07-10	8.577	9.481	10.079	10.338
1985-07-11	8.753	9.622	10.235	10.44
1985-07-12	8.77	9.684	10.245	10.44
1985-07-15	8.788	9.668	10.244	10.453
1985-07-16	8.54	9.495	10.088	10.344
1985-07-17	8.505	9.464	10.049	10.294
1985-07-18	8.771	9.746	10.332	10.498
1985-07-19	8.753	9.691	10.283	10.492
1985-07-22	8.879	9.841	10.421	10.577
1985-07-23	8.897	9.833	10.401	10.571
1985-07-24	8.988	9.913	10.481	10.604
1985-07-25	8.918	9.865	10.47	10.61
1985-07-26	8.988	9.977	10.606	10.737
1985-07-29	9.005	9.993	10.611	10.764
1985-07-30	9.04	9.984	10.621	10.765
1985-07-31	8.988	9.92	10.51	10.657
1985-08-01	9.023	9.952	10.51	10.637
1985-08-02	9.11	10.065	10.651	10.772
1985-08-05	9.057	10.017	10.57	10.718
1985-08-06	9.075	10.041	10.595	10.718
1985-08-07	9.022	9.992	10.533	10.698
1985-08-08	8.987	9.912	10.451	10.662
1985-08-09	8.916	9.823	10.359	10.599
1985-08-12	8.933	9.839	10.4	10.641
1985-08-13	8.951	9.871	10.431	10.683
1985-08-14	8.897	9.807	10.339	10.599
1985-08-15	9.004	9.887	10.441	10.676
1985-08-16	8.879	9.719	10.248	10.517
1985-08-19	8.843	9.703	10.228	10.503
1985-08-20	8.807	9.654	10.168	10.462
1985-08-21	8.849	9.599	10.108	10.411
1985-08-22	8.832	9.622	10.128	10.408
1985-08-23	8.867	9.662	10.162	10.435
1985-08-26	8.849	9.646	10.137	10.435
1985-08-27	8.78	9.606	10.087	10.367
1985-08-28	8.797	9.583	10.097	10.361
1985-08-29	8.815	9.622	10.117	10.361
1985-08-30	8.954	9.77	10.267	10.468
1985-09-02	8.954	9.77	10.267	10.468
1985-09-03	8.919	9.715	10.206	10.441
1985-09-04	8.832	9.661	10.146	10.394
1985-09-05	8.884	9.723	10.246	10.474
1985-09-06	9.094	9.967	10.469	10.702
1985-09-09	9.077	9.967	10.448	10.702
1985-09-10	9.077	9.959	10.443	10.695
1985-09-11	9.094	9.974	10.479	10.709
1985-09-12	9.165	10.03	10.53	10.751
1985-09-13	8.988	9.856	10.361	10.583
1985-09-16	8.97	9.816	10.34	10.569
1985-09-17	8.987	9.824	10.366	10.604
1985-09-18	9.113	9.927	10.447	10.681
1985-09-19	9.078	9.863	10.366	10.611
1985-09-20	9.009	9.808	10.315	10.576
1985-09-23	8.869	9.737	10.355	10.624
1985-09-24	8.8	9.697	10.289	10.569
1985-09-25	8.679	9.588	10.213	10.514
1985-09-26	8.731	9.619	10.183	10.494
1985-09-27	8.835	9.697	10.253	10.548
1985-09-30	8.852	9.721	10.273	10.555
1985-10-01	8.799	9.673	10.253	10.534
1985-10-02	8.816	9.665	10.243	10.555
1985-10-03	8.833	9.72	10.303	10.582
1985-10-04	8.85	9.768	10.364	10.624
1985-10-07	8.936	9.823	10.395	10.652
1985-10-08	8.901	9.807	10.344	10.603
1985-10-09	8.935	9.815	10.343	10.61
1985-10-10	8.935	9.807	10.323	10.589
1985-10-11	8.917	9.807	10.323	10.596
1985-10-14	8.917	9.807	10.323	10.596
1985-10-15	8.88	9.767	10.267	10.534
1985-10-16	8.844	9.727	10.252	10.527
1985-10-17	8.791	9.64	10.161	10.445
1985-10-18	8.79	9.632	10.171	10.439
1985-10-21	8.789	9.608	10.14	10.425
1985-10-22	8.753	9.584	10.09	10.371
1985-10-23	8.866	9.608	10.1	10.371
1985-10-24	8.866	9.608	10.11	10.391
1985-10-25	8.866	9.656	10.19	10.445
1985-10-28	8.901	9.743	10.251	10.513
1985-10-29	8.779	9.552	10.039	10.325
1985-10-30	8.693	9.441	9.97	10.265
1985-10-31	8.658	9.426	9.94	10.246
1985-11-01	8.657	9.41	9.94	10.226
1985-11-04	8.673	9.401	9.934	10.207
1985-11-05	8.638	9.362	9.89	10.161
1985-11-06	8.637	9.362	9.909	10.181
1985-11-07	8.619	9.33	9.87	10.168
1985-11-08	8.549	9.283	9.821	10.129
1985-11-11	8.549	9.283	9.821	10.129
1985-11-12	8.476	9.188	9.722	10.027
1985-11-13	8.545	9.258	9.771	10.059
1985-11-14	8.65	9.4	9.904	10.161
1985-11-15	8.597	9.321	9.84	10.135
1985-11-18	8.436	9.163	9.678	10.008
1985-11-19	8.453	9.171	9.673	9.977
1985-11-20	8.443	9.108	9.605	9.915
1985-11-21	8.509	9.147	9.582	9.921
1985-11-22	8.544	9.194	9.65	9.996
1985-11-25	8.526	9.201	9.669	9.962
1985-11-26	8.526	9.193	9.679	9.949
1985-11-27	8.492	9.131	9.61	9.896
1985-11-28	8.492	9.131	9.61	9.896
1985-11-29	8.44	9.07	9.56	9.837
1985-12-02	8.526	9.177	9.679	9.935
1985-12-03	8.457	9.123	9.619	9.882
1985-12-04	8.439	9.1	9.584	9.863
1985-12-05	8.456	9.131	9.609	9.876
1985-12-06	8.421	9.1	9.589	9.856
1985-12-09	8.28	8.954	9.421	9.714
1985-12-10	8.21	8.878	9.382	9.664
1985-12-11	8	8.658	9.179	9.527
1985-12-12	7.947	8.658	9.188	9.539
1985-12-13	7.947	8.665	9.198	9.52
1985-12-16	7.961	8.634	9.126	9.447
1985-12-17	7.935	8.514	9.016	9.339
1985-12-18	8.073	8.611	9.092	9.392
1985-12-19	8.056	8.633	9.106	9.392
1985-12-20	8.021	8.565	9.059	9.326
1985-12-23	8.021	8.572	9.077	9.338
1985-12-24	8.004	8.564	9.048	9.32
1985-12-25	8.004	8.564	9.048	9.32
1985-12-26	7.952	8.518	9.001	9.291
1985-12-27	7.952	8.48	8.963	9.267
1985-12-30	7.97	8.487	8.977	9.261
1985-12-31	7.97	8.494	8.986	9.267
1986-01-01	7.97	8.494	8.986	9.267
1986-01-02	8.004	8.516	9.024	9.273
1986-01-03	8.021	8.523	9.033	9.278
1986-01-06	8.009	8.534	9.052	9.302
1986-01-07	7.934	8.431	8.919	9.161
1986-01-08	8.073	8.589	9.08	9.32
1986-01-09	8.231	8.772	9.263	9.44
1986-01-10	8.354	8.941	9.409	9.569
1986-01-13	8.337	8.979	9.449	9.606
1986-01-14	8.303	8.925	9.399	9.556
1986-01-15	8.162	8.755	9.243	9.403
1986-01-16	8.091	8.656	9.146	9.355
1986-01-17	8.197	8.77	9.253	9.421
1986-01-20	8.197	8.77	9.253	9.421
1986-01-21	8.198	8.777	9.233	9.415
1986-01-22	8.168	8.746	9.223	9.427
1986-01-23	8.151	8.73	9.204	9.409
1986-01-24	8.099	8.699	9.175	9.415
1986-01-27	8.065	8.599	9.088	9.355
1986-01-28	7.979	8.507	9.011	9.284
1986-01-29	8.065	8.583	9.097	9.337
1986-01-30	8.013	8.545	9.073	9.343
1986-01-31	7.944	8.506	9.049	9.319
1986-02-03	7.943	8.46	8.972	9.242
1986-02-04	7.942	8.444	8.953	9.236
1986-02-05	7.976	8.49	8.963	9.278
1986-02-06	8.028	8.535	9.031	9.265
1986-02-07	8.079	8.564	9.072	9.292
1986-02-10	8.044	8.48	8.944	9.203
1986-02-11	8.026	8.465	8.934	9.16
1986-02-12	8.043	8.457	8.887	9.129
1986-02-13	7.973	8.35	8.81	9.045
1986-02-14	7.938	8.266	8.687	8.939
1986-02-17	7.938	8.266	8.687	8.939
1986-02-18	7.953	8.28	8.65	8.892
1986-02-19	8.026	8.348	8.687	8.909
1986-02-20	7.991	8.309	8.621	8.857
1986-02-21	7.905	8.202	8.454	8.698
1986-02-24	7.888	8.194	8.417	8.625
1986-02-25	7.905	8.208	8.426	8.614
1986-02-26	7.82	8.087	8.234	8.456
1986-02-27	7.7	7.911	8.125	8.297
1986-02-28	7.683	7.925	8.134	8.281
1986-03-03	7.458	7.704	7.938	8.094
1986-03-04	7.338	7.566	7.867	8.052
1986-03-05	7.439	7.726	8.097	8.24
1986-03-06	7.37	7.682	8.017	8.193
1986-03-07	7.25	7.565	7.946	8.145
1986-03-10	7.143	7.412	7.761	8.002
1986-03-11	7.108	7.325	7.656	7.894
1986-03-12	7.192	7.411	7.708	7.943
1986-03-13	7.191	7.418	7.673	7.913
1986-03-14	7.173	7.41	7.716	7.952
1986-03-17	7.203	7.445	7.785	7.979
1986-03-18	7.185	7.438	7.75	7.952
1986-03-19	7.202	7.466	7.82	7.991
1986-03-20	7.151	7.444	7.767	7.952
1986-03-21	7.168	7.458	7.784	7.969
1986-03-24	7.099	7.421	7.731	7.932
1986-03-25	7.099	7.391	7.679	7.888
1986-03-26	7.065	7.34	7.592	7.783
1986-03-27	6.997	7.282	7.455	7.592
1986-03-28	6.997	7.282	7.455	7.592
1986-03-31	6.896	7.179	7.344	7.44
1986-04-01	6.912	7.222	7.377	7.456
1986-04-02	6.878	7.199	7.309	7.38
1986-04-03	6.928	7.293	7.419	7.474
1986-04-04	6.826	7.227	7.444	7.55
1986-04-07	6.807	7.219	7.469	7.577
1986-04-08	6.653	7.045	7.282	7.36
1986-04-09	6.567	6.98	7.249	7.321
1986-04-10	6.566	6.951	7.206	7.308
1986-04-11	6.616	6.993	7.273	7.362
1986-04-14	6.493	6.876	7.171	7.288
1986-04-15	6.476	6.848	7.184	7.318
1986-04-16	6.338	6.655	6.956	7.109
1986-04-17	6.371	6.718	7.001	7.128
1986-04-18	6.37	6.718	7.021	7.153
1986-04-21	6.436	6.751	7.012	7.147
1986-04-22	6.625	7.03	7.236	7.331
1986-04-23	6.684	7.131	7.345	7.439
1986-04-24	6.94	7.424	7.559	7.613
1986-04-25	6.922	7.35	7.533	7.567
1986-04-28	6.837	7.217	7.412	7.495
1986-04-29	6.786	7.129	7.31	7.414
1986-04-30	6.786	7.113	7.335	7.45
1986-05-01	6.82	7.193	7.42	7.549
1986-05-02	6.872	7.222	7.505	7.618
1986-05-05	6.718	7.067	7.342	7.445
1986-05-06	6.769	7.14	7.435	7.492
1986-05-07	6.769	7.154	7.395	7.508
1986-05-08	6.838	7.212	7.458	7.403
1986-05-09	6.855	7.234	7.467	7.351
1986-05-12	7.046	7.5	7.704	7.435
1986-05-13	6.943	7.402	7.603	7.398
1986-05-14	7.012	7.506	7.704	7.456
1986-05-15	7.222	7.739	7.88	7.554
1986-05-16	7.276	7.807	7.918	7.614
1986-05-19	7.295	7.883	8.031	7.703
1986-05-20	7.19	7.746	7.834	7.543
1986-05-21	7.185	7.753	7.89	7.581
1986-05-22	7.219	7.746	7.871	7.502
1986-05-23	7.168	7.677	7.815	7.435
1986-05-26	7.168	7.677	7.815	7.435
1986-05-27	7.117	7.578	7.681	7.387
1986-05-28	7.168	7.567	7.722	7.467
1986-05-29	7.339	7.784	7.994	7.692
1986-05-30	7.357	7.836	8.051	7.748
1986-06-02	7.46	8.047	8.302	7.915
1986-06-03	7.443	7.972	8.147	7.805
1986-06-04	7.547	8.154	8.312	7.886
1986-06-05	7.495	8.055	8.263	7.886
1986-06-06	7.254	7.799	7.947	7.666
1986-06-09	7.323	7.897	8.071	7.765
1986-06-10	7.34	7.897	8.033	7.742
1986-06-11	7.357	7.897	8.014	7.719
1986-06-12	7.236	7.799	7.919	7.647
1986-06-13	7.08	7.531	7.667	7.464
1986-06-16	7.079	7.494	7.658	7.445
1986-06-17	7.01	7.413	7.566	7.408
1986-06-18	7.009	7.398	7.557	7.44
1986-06-19	7.094	7.531	7.695	7.526
1986-06-20	7.043	7.449	7.584	7.434
1986-06-23	7.009	7.434	7.575	7.456
1986-06-24	6.907	7.287	7.393	7.345
1986-06-25	6.94	7.309	7.42	7.355
1986-06-26	6.89	7.301	7.411	7.339
1986-06-27	6.822	7.249	7.384	7.277
1986-06-30	6.771	7.212	7.321	7.23
1986-07-01	6.77	7.234	7.348	7.195
1986-07-02	6.77	7.234	7.357	7.215
1986-07-03	6.668	7.124	7.285	7.164
1986-07-04	6.668	7.124	7.285	7.164
1986-07-07	6.682	7.152	7.321	7.159
1986-07-08	6.836	7.277	7.429	7.22
1986-07-09	6.698	7.093	7.276	7.136
1986-07-10	6.561	6.998	7.24	7.126
1986-07-11	6.56	7.005	7.285	7.182
1986-07-14	6.524	6.946	7.204	7.136
1986-07-15	6.523	6.887	7.133	7.114
1986-07-16	6.574	6.931	7.169	7.174
1986-07-17	6.573	6.894	7.155	7.177
1986-07-18	6.521	6.857	7.124	7.184
1986-07-21	6.536	6.864	7.124	7.174
1986-07-22	6.604	6.951	7.231	7.269
1986-07-23	6.634	7.002	7.24	7.339
1986-07-24	6.65	7.075	7.311	7.386
1986-07-25	6.667	7.097	7.348	7.407
1986-07-28	6.735	7.185	7.466	7.566
1986-07-29	6.667	7.074	7.375	7.474
1986-07-30	6.617	7.051	7.338	7.466
1986-07-31	6.481	6.963	7.275	7.418
1986-08-01	6.532	7.007	7.32	7.445
1986-08-04	6.514	6.977	7.293	7.45
1986-08-05	6.565	7.028	7.356	7.509
1986-08-06	6.598	7.109	7.457	7.575
1986-08-07	6.547	7.035	7.384	7.526
1986-08-08	6.513	6.939	7.284	7.415
1986-08-11	6.495	6.901	7.244	7.339
1986-08-12	6.426	6.886	7.221	7.344
1986-08-13	6.34	6.805	7.141	7.266
1986-08-14	6.356	6.819	7.132	7.282
1986-08-15	6.356	6.819	7.132	7.287
1986-08-18	6.32	6.781	7.105	7.264
1986-08-19	6.233	6.635	6.972	7.169
1986-08-20	6.049	6.518	6.928	7.159
1986-08-21	6.083	6.568	6.954	7.194
1986-08-22	6.134	6.684	7.078	7.274
1986-08-25	6.066	6.618	7.007	7.225
1986-08-26	6.033	6.566	6.954	7.197
1986-08-27	6.033	6.566	6.954	7.197
1986-08-28	6.083	6.526	7.024	7.246
1986-08-29	5.915	6.412	6.919	7.197
1986-09-01	5.915	6.412	6.919	7.197
1986-09-02	6.066	6.548	7.077	7.323
1986-09-03	6.083	6.605	7.113	7.379
1986-09-04	6.1	6.656	7.149	7.418
1986-09-05	6.235	6.831	7.311	7.531
1986-09-08	6.321	6.948	7.411	7.603
1986-09-09	6.218	6.816	7.266	7.466
1986-09-10	6.252	6.86	7.356	7.545
1986-09-11	6.407	7.104	7.559	7.72
1986-09-12	6.373	7.074	7.541	7.675
1986-09-15	6.339	6.986	7.494	7.639
1986-09-16	6.339	6.964	7.476	7.658
1986-09-17	6.339	6.942	7.458	7.639
1986-09-18	6.443	7.031	7.583	7.737
1986-09-19	6.478	7.091	7.644	7.817
1986-09-22	6.444	7.054	7.597	7.777
1986-09-23	6.427	6.987	7.523	7.709
1986-09-24	6.367	6.935	7.449	7.631
1986-09-25	6.4	6.965	7.486	7.661
1986-09-26	6.367	6.951	7.449	7.631
1986-09-29	6.451	7.048	7.514	7.692
1986-09-30	6.333	6.951	7.421	7.592
1986-10-01	6.35	6.959	7.43	7.6
1986-10-02	6.332	6.937	7.44	7.625
1986-10-03	6.113	6.737	7.293	7.524
1986-10-06	6.094	6.7	7.247	7.526
1986-10-07	6.094	6.693	7.247	7.537
1986-10-08	6.11	6.73	7.32	7.614
1986-10-09	6.093	6.701	7.302	7.609
1986-10-10	6.143	6.738	7.348	7.659
1986-10-13	6.143	6.738	7.348	7.659
1986-10-14	6.227	6.856	7.487	7.789
1986-10-15	6.227	6.812	7.45	7.752
1986-10-16	6.261	6.879	7.505	7.798
1986-10-17	6.329	6.924	7.538	7.832
1986-10-20	6.433	7.029	7.632	7.902
1986-10-21	6.363	6.947	7.529	7.821
1986-10-22	6.333	6.895	7.478	7.767
1986-10-23	6.316	6.805	7.408	7.718
1986-10-24	6.35	6.873	7.459	7.764
1986-10-27	6.299	6.806	7.395	7.718
1986-10-28	6.367	6.881	7.469	7.784
1986-10-29	6.282	6.776	7.358	7.676
1986-10-30	6.232	6.731	7.293	7.598
1986-10-31	6.232	6.739	7.321	7.607
1986-11-03	6.197	6.702	7.275	7.568
1986-11-04	6.213	6.702	7.28	7.574
1986-11-05	6.23	6.732	7.243	7.588
1986-11-06	6.281	6.784	7.323	7.544
1986-11-07	6.417	6.905	7.44	7.662
1986-11-10	6.348	6.845	7.332	7.614
1986-11-11	6.348	6.845	7.332	7.614
1986-11-12	6.313	6.808	7.305	7.587
1986-11-13	6.313	6.815	7.314	7.584
1986-11-14	6.296	6.778	7.261	7.52
1986-11-17	6.278	6.733	7.203	7.476
1986-11-18	6.26	6.771	7.247	7.512
1986-11-19	6.208	6.681	7.15	7.426
1986-11-20	6.276	6.741	7.207	7.483
1986-11-21	6.189	6.696	7.15	7.434
1986-11-24	6.174	6.674	7.088	7.382
1986-11-25	6.225	6.68	7.154	7.441
1986-11-26	6.191	6.665	7.127	7.41
1986-11-27	6.191	6.665	7.127	7.41
1986-11-28	6.191	6.665	7.136	7.403
1986-12-01	6.225	6.687	7.14	7.4
1986-12-02	6.191	6.608	7.074	7.348
1986-12-03	6.174	6.593	7.057	7.318
1986-12-04	6.089	6.529	6.969	7.26
1986-12-05	6.207	6.629	7.092	7.361
1986-12-08	6.19	6.593	7.043	7.318
1986-12-09	6.172	6.593	7.056	7.335
1986-12-10	6.172	6.579	7.034	7.313
1986-12-11	6.189	6.622	7.082	7.356
1986-12-12	6.223	6.651	7.118	7.392
1986-12-15	6.257	6.687	7.135	7.402
1986-12-16	6.257	6.658	7.108	7.381
1986-12-17	6.292	6.672	7.1	7.376
1986-12-18	6.292	6.701	7.091	7.371
1986-12-19	6.275	6.686	7.082	7.363
1986-12-22	6.275	6.686	7.073	7.348
1986-12-23	6.275	6.679	7.068	7.343
1986-12-24	6.275	6.679	7.068	7.335
1986-12-25	6.275	6.679	7.068	7.335
1986-12-26	6.275	6.679	7.064	7.333
1986-12-29	6.377	6.803	7.179	7.428
1986-12-30	6.394	6.811	7.201	7.443
1986-12-31	6.343	6.811	7.223	7.485
1987-01-01	6.343	6.811	7.223	7.485
1987-01-02	6.241	6.73	7.134	7.397
1987-01-05	6.207	6.671	7.054	7.335
1987-01-06	6.207	6.664	7.063	7.35
1987-01-07	6.173	6.591	7.001	7.289
1987-01-08	6.189	6.62	7.054	7.322
1987-01-09	6.138	6.569	6.992	7.279
1987-01-12	6.188	6.62	7.054	7.335
1987-01-13	6.205	6.642	7.08	7.365
1987-01-14	6.188	6.649	7.089	7.399
1987-01-15	6.205	6.634	7.054	7.381
1987-01-16	6.17	6.59	7.014	7.33
1987-01-19	6.17	6.59	7.014	7.33
1987-01-20	6.152	6.561	7.001	7.314
1987-01-21	6.168	6.561	6.983	7.322
1987-01-22	6.168	6.561	7.005	7.34
1987-01-23	6.201	6.605	7.093	7.44
1987-01-26	6.218	6.649	7.133	7.472
1987-01-27	6.235	6.649	7.133	7.477
1987-01-28	6.218	6.627	7.115	7.459
1987-01-29	6.235	6.641	7.115	7.443
1987-01-30	6.337	6.701	7.178	7.474
1987-02-02	6.337	6.73	7.2	7.501
1987-02-03	6.337	6.745	7.218	7.516
1987-02-04	6.354	6.753	7.223	7.508
1987-02-05	6.286	6.664	7.133	7.417
1987-02-06	6.371	6.708	7.169	7.459
1987-02-09	6.423	6.775	7.223	7.516
1987-02-10	6.475	6.858	7.304	7.602
1987-02-11	6.51	6.895	7.313	7.604
1987-02-12	6.373	6.79	7.232	7.556
1987-02-13	6.407	6.828	7.268	7.58
1987-02-16	6.407	6.828	7.268	7.58
1987-02-17	6.426	6.836	7.277	7.596
1987-02-18	6.374	6.798	7.259	7.58
1987-02-19	6.287	6.738	7.204	7.538
1987-02-20	6.322	6.776	7.241	7.554
1987-02-23	6.305	6.753	7.204	7.522
1987-02-24	6.343	6.738	7.191	7.49
1987-02-25	6.377	6.767	7.218	7.519
1987-02-26	6.343	6.745	7.186	7.49
1987-02-27	6.31	6.709	7.159	7.459
1987-03-02	6.31	6.687	7.15	7.453
1987-03-03	6.343	6.716	7.186	7.482
1987-03-04	6.292	6.665	7.114	7.425
1987-03-05	6.309	6.687	7.137	7.443
1987-03-06	6.394	6.781	7.209	7.514
1987-03-09	6.395	6.774	7.204	7.506
1987-03-10	6.412	6.796	7.209	7.522
1987-03-11	6.412	6.788	7.204	7.519
1987-03-12	6.412	6.788	7.2	7.517
1987-03-13	6.36	6.752	7.168	7.49
1987-03-16	6.395	6.781	7.2	7.517
1987-03-17	6.36	6.745	7.173	7.495
1987-03-18	6.36	6.752	7.186	7.503
1987-03-19	6.36	6.774	7.195	7.509
1987-03-20	6.36	6.767	7.205	7.517
1987-03-23	6.395	6.803	7.227	7.551
1987-03-24	6.417	6.81	7.214	7.559
1987-03-25	6.434	6.832	7.232	7.567
1987-03-26	6.4	6.803	7.214	7.549
1987-03-27	6.485	6.914	7.333	7.651
1987-03-30	6.604	7.07	7.527	7.836
1987-03-31	6.621	7.085	7.537	7.913
1987-04-01	6.587	7.085	7.528	7.859
1987-04-02	6.655	7.19	7.64	7.936
1987-04-03	6.553	7.085	7.542	7.851
1987-04-06	6.536	7.063	7.523	7.834
1987-04-07	6.605	7.183	7.632	7.936
1987-04-08	6.553	7.138	7.594	7.885
1987-04-09	6.725	7.327	7.784	8.07
1987-04-10	6.95	7.556	7.958	8.177
1987-04-13	7.161	7.789	8.194	8.358
1987-04-14	7.127	7.789	8.185	8.383
1987-04-15	6.936	7.635	8.047	8.281
1987-04-16	6.849	7.52	7.979	8.196
1987-04-17	6.849	7.52	7.979	8.196
1987-04-20	7.044	7.738	8.186	8.386
1987-04-21	6.992	7.661	8.097	8.318
1987-04-22	7.236	7.84	8.286	8.494
1987-04-23	7.321	7.864	8.297	8.506
1987-04-24	7.476	8.03	8.449	8.682
1987-04-27	7.51	7.969	8.389	8.607
1987-04-28	7.39	7.851	8.218	8.478
1987-04-29	7.579	8.065	8.471	8.686
1987-04-30	7.321	7.79	8.179	8.437
1987-05-01	7.459	7.947	8.349	8.578
1987-05-04	7.58	8.092	8.467	8.689
1987-05-05	7.563	8.069	8.401	8.65
1987-05-06	7.581	8.117	8.516	8.729
1987-05-07	7.582	8.102	8.493	8.693
1987-05-08	7.53	8.015	8.413	8.586
1987-05-11	7.688	8.217	8.596	8.776
1987-05-12	7.636	8.129	8.516	8.696
1987-05-13	7.619	8.138	8.511	8.699
1987-05-14	7.655	8.187	8.568	8.731
1987-05-15	7.902	8.421	8.749	8.908
1987-05-18	7.905	8.408	8.748	8.886
1987-05-19	7.995	8.581	8.903	9.074
1987-05-20	8.043	8.59	8.903	9.062
1987-05-21	8.026	8.533	8.864	9.043
1987-05-22	7.94	8.43	8.748	8.904
